36271,36443.4,36081.2,36610.5,35974.5,36462,35719.8,36385.2,36170.1,36274.2,35864.4,36153.8,34738.8,36176.8,36281,35609.6,36005.6,36506.9,34812,36413.7,36274.2,35897.5,35733.9,36056.8,36176.8,35628.1,35897.5,36176.8,35699,36189.4,35897.5,35649.3,36023.9,36385.2,35760.7,35827,35895.5,35771.1,35835.2,36274.2,36293.2,35177.6,36241.1,35628.6,36390.3,36207.3,35177.6,35882.1,35746,36617.9,36176.8,35852.7,35141.4,35746,36274.2,35199.6,36241.9,35936.4,36448,35771.1,36176.8,35977.3,36114.7,35703.7,35771.1,36221.8,36240.2,36287.8,35771.1,36075.6,36238.6,36477.6,36443.4,35897.5,35163.6,35775.2,35857,36780.7,36698.9,35973.5,36418.4,35771.1,36274.2,36176.8,36176.8,35990.5,35714,35771.1,36043.6,35410.8,36281,36312.8,36658.4,36418.4,36176.8,36176.8,36287.8,36595.1,35689.2,35750.
36227.9,36105.5,36502.7,36201.8,36123.9,35872.5,36256.7,35770.5,35367.4,36312.8,36414.5,36170.1,36176.8,36847.9,36135.1,35872.5,36176.8,36677.3,35746,36610.5,36721.5,36626.3,36092.5,35931.8,35576,36202.5,36043.6,35857,36274.2,35746,36043.6,36043.6,36176.8,36559,35665.4,36109.8,35771.1,35937.6,35729.5,35746,36114.6,36506.9,36176.8,35566.5,36043.6,35849.1,36287.8,36153.7,36274.2,35894.9,35957.1,35257.4,34738.6,36287.8,36089.2,35620.3,36287.1,36378.5,35688.7,36274.2,36176.8,36157.2,35959.7,36269.5,36448,34977.6,36139.7,35603,36176.8,35998.8,36176.8,35336.3,36434.7,35678.5,36746.5,36368.6,36551.5,36125.3,35612.2,35975,35771.1,35775.2,36086.2,36274.2,36489.1,36377.1,35841.1,35933.4,36176.8,35746,36443.4,36182.2,36421.7,36176.8,36022.7,36176.8,36360.6,35961.7,36162.5,35746
36274.2,36011.3,36043.6,36139.7,36274.2,35771.1,36160.5,36681.4,36287.8,35887.1,36626.3,35984.3,35820.7,36971.1,35437.6,36176.8,35998.8,35494.6,34576.1,35286.8,36114.7,35746,36274.2,35006.6,35729.5,36176.8,36154.9,36176.8,35835.2,36312.8,35854.5,35920.9,36162.5,35872.5,35983.4,36138.3,36506.9,36176.8,36606.1,36287.8,36412,36287.8,35726.3,35872.5,36762.2,36274.2,36176.8,34891.4,36120.5,36410.3,36240.2,36250.7,36120.5,36406.7,35074,36195.1,36074.1,36736.9,36176.8,36274.2,35872.5,35584.4,36698.9,35726.8,35648.8,35771.1,35636.9,36274.2,36658.4,36609.8,35683.3,36059.5,35697.5,36176.8,36108.1,35956.3,35746,35729.5,35771.1,35756.6,36364.5,35421.2,36950.2,35746,36145.3,35448.2,35352.8,36176.8,35617.6,36176.8,36073.5,35997.1,35739.1,35539.9,36274.2,37069.9,35998.8,35689.2,34755.8,36176.8
35819.4,36385.2,36312.8,36176.8,36274.2,36342.9,35996.5,36065.3,34778.8,36202.1,36136.5,34928.8,35835.2,36176.8,36176.8,36344.7,36176.8,35746,36043.6,35959.5,36553.8,36176.8,36176.8,35603,36359.9,36170.1,36043.6,35854.5,36274.2,35728.4,36013.5,36274.2,36449.7,36407,35771.1,36647,36043.6,36311.2,36418.4,36050.6,36232.6,35877,36170.1,36176.8,36176.8,36043.6,36168.3,35729.5,36752.7,36274.2,36375.5,36626.3,36134.1,36062.3,36170.1,35884,36170.1,35754.5,36176.8,36736.9,35992,35729.5,36055.8,36041.6,35998.8,36176.8,35729.5,35746,35785.8,35746,35771.1,36043.6,35746,35946.4,36179.7,35485.7,36062.7,36626.3,35771.1,36139.7,36176.8,36001.2,36274.2,36470.4,35175.3,35678.5,36141.1,35886.9,36274.2,36035.6,36161.5,35746,36201.8,36448,36274.2,35933.4,36176.8,36287.8,35873.1,36633.4

